,bt,transmission,ownerNo,model,modelYear,variantName,City,Insurance Validity,Fuel Type,Kms Driven,Seating Capacity,Mileage,price,Age_of_the_Car
1252,Sedan,Manual,1,Volkswagen Ameo,2019,1.0 MPI Comfortline,Chennai,Comprehensive,Petrol,42709.0,5,29.0,570000,5
1253,Sedan,Manual,1,Honda City,2015,i VTEC V,Chennai,Third Party insurance,Petrol,100000.0,5,29.0,600000,9
1254,Sedan,Automatic,1,Hyundai Elantra,2018,2.0 SX Option AT,Chennai,Comprehensive,Petrol,30000.0,5,29.0,1350000,6
1255,Hatchback,Manual,1,Hyundai Grand i10,2014,Magna,Chennai,Third Party insurance,Petrol,104279.0,5,29.0,365000,10
1256,Hatchback,Manual,1,Hyundai i20 Active,2018,1.2 SX,Chennai,Comprehensive,Petrol,73321.0,5,29.0,707000,6
1257,Hatchback,Manual,1,Hyundai Santro,2018,Sportz BSIV,Chennai,Zero Dep,Petrol,34279.0,5,29.0,520000,6
1258,Hatchback,Manual,2,Hyundai i20,2016,Asta Option 1.2,Chennai,Comprehensive,Petrol,55040.0,5,29.0,602000,8
1259,Hatchback,Manual,2,Hyundai i20,2014,Asta 1.4 CRDi,Chennai,Comprehensive,Diesel,104336.0,5,29.0,546000,10
1260,Sedan,Manual,1,Honda City,2020,ZX MT,Chennai,Third Party,Petrol,69617.0,5,29.0,1188000,4
1261,Hatchback,Manual,1,Hyundai i20,2016,Asta Option 1.2,Chennai,Comprehensive,Petrol,47429.0,5,29.0,621000,8
1262,Hatchback,Manual,1,Maruti Swift,2015,VXI,Chennai,Comprehensive,Petrol,67000.0,5,29.0,515000,9
1263,Hatchback,Manual,1,Volkswagen Polo,2016,1.2 MPI Highline,Chennai,Third Party insurance,Petrol,80000.0,5,29.0,600000,8
1264,Hatchback,Manual,1,Volkswagen Polo,2018,1.0 MPI Highline,Chennai,Comprehensive,Petrol,27000.0,5,29.0,775000,6
1265,SUV,Manual,2,Ford Ecosport,2016,1.5 TDCi Titanium Plus BSIV,Chennai,Comprehensive,Diesel,56000.0,5,29.0,645000,8
1266,Sedan,Manual,1,Honda Amaze,2018,S Petrol,Chennai,Comprehensive,Petrol,33379.0,5,29.0,650000,6
1267,Sedan,Manual,1,Maruti Ciaz,2017,1.3 Delta,Chennai,Third Party insurance,Diesel,80000.0,5,29.0,700000,7
1268,Sedan,Manual,1,Hyundai Xcent,2016,VTVT Plus ABS,Chennai,Third Party insurance,Petrol,90000.0,5,29.0,437000,8
1269,Sedan,Manual,1,Hyundai Xcent,2015,1.2 Kappa SX,Chennai,Third Party insurance,Petrol,50197.0,5,29.0,460000,9
1270,Sedan,Manual,2,Hyundai Accent,2012,Executive,Chennai,Third Party insurance,Petrol,80000.0,5,29.0,250000,12
1271,Hatchback,Manual,0,Honda Jazz,2016,1.2 VX i VTEC,Chennai,Third Party insurance,Petrol,60611.0,5,29.0,520000,8
1272,SUV,Manual,3,Ford Ecosport,2017,1.5 Ti VCT MT Titanium BSIV,Chennai,Third Party insurance,Petrol,61120.0,5,29.0,566000,7
1273,Hatchback,Manual,1,Renault KWID,2019,1.0 RXT Optional,Chennai,Third Party insurance,Petrol,55415.0,5,29.0,403000,5
1274,Hatchback,Manual,1,Honda Jazz,2015,1.2 VX i VTEC,Chennai,Comprehensive,Petrol,48579.0,5,29.0,517000,9
1275,Sedan,Manual,2,Hyundai Xcent,2016,1.2 Kappa S,Chennai,Third Party insurance,Petrol,59532.0,5,29.0,449000,8
1276,Sedan,Manual,1,Volkswagen Jetta,2014,1.4 TSI Comfortline,Chennai,Third Party,Petrol,113231.0,5,29.0,643000,10
1277,Hatchback,Manual,1,Tata Altroz,2021,XZ Plus Diesel BSVI,Chennai,Third Party,Diesel,40629.0,5,29.0,889000,3
1278,Sedan,Automatic,2,Maruti Swift Dzire,2016,AMT ZDI,Chennai,Third Party insurance,Diesel,73341.0,5,29.0,621000,8
1279,Sedan,Automatic,2,BMW 3 Series,2011,320d,Chennai,Comprehensive,Diesel,39001.0,5,29.0,1400000,13
1280,Sedan,Manual,1,Honda City,2014,VX MT,Chennai,Comprehensive,Petrol,81532.0,5,29.0,630000,10
1281,Sedan,Manual,1,Honda City,2015,SV MT,Chennai,Third Party insurance,Petrol,108818.0,5,29.0,530000,9
1282,Hatchback,Manual,1,Maruti Baleno,2017,Alpha,Chennai,Third Party insurance,Petrol,35419.0,5,29.0,678000,7
1283,Sedan,Automatic,2,Mercedes-Benz C-Class,2011,C 250 CDI Avantgarde,Chennai,Third Party insurance,Diesel,80000.0,5,29.0,1200000,13
1284,Sedan,Manual,2,Renault Fluence,2014,E2 D,Chennai,Third Party insurance,Diesel,100000.0,5,29.0,524000,10
1285,Sedan,Manual,1,Hyundai Verna,2011,1.6 SX CRDi (O),Chennai,Comprehensive,Diesel,70001.0,5,29.0,675000,13
1286,Sedan,Manual,1,Hyundai Xcent,2014,1.1 CRDi S Option,Chennai,Comprehensive,Diesel,61331.0,5,29.0,470000,10
1287,Sedan,Manual,1,Honda Amaze,2014,EX i-Dtech,Chennai,Third Party insurance,Diesel,51438.0,5,29.0,530000,10
1288,Hatchback,Manual,1,Hyundai Santro,2019,Magna BSIV,Chennai,Comprehensive,Petrol,67988.0,5,29.0,463000,5
1289,Hatchback,Automatic,2,Honda Jazz,2019,VX CVT,Chennai,Zero Dep,Petrol,36032.0,5,29.0,727000,5
1290,Sedan,Manual,1,Honda City,2015,SV MT,Chennai,Comprehensive,Petrol,114883.0,5,29.0,515000,9
1291,Sedan,Manual,1,Maruti Swift Dzire,2016,VXI,Chennai,Zero Dep,Petrol,88584.0,5,29.0,547000,8
1292,Hatchback,Manual,2,Maruti Ritz,2012,VDi,Chennai,Third Party insurance,Diesel,97419.0,5,29.0,307000,12
1293,SUV,Manual,2,Ford Ecosport,2015,1.5 DV5 MT Titanium Optional,Chennai,Comprehensive,Diesel,106498.0,5,29.0,529000,9
1294,Hatchback,Manual,2,Maruti Swift,2016,VDI BSIV,Chennai,Comprehensive,Diesel,68177.0,5,29.0,624000,8
1295,SUV,Manual,1,Maruti SX4 S Cross,2017,DDiS 200 Zeta,Chennai,Comprehensive,Diesel,75471.0,5,29.0,850000,7
1296,Sedan,Manual,1,Honda Amaze,2021,S,Chennai,Comprehensive,Petrol,8000.0,5,29.0,745000,3
1297,SUV,Manual,1,Hyundai Creta,2021,EX BSVI,Chennai,Third Party insurance,Petrol,20000.0,5,29.0,1150000,3
1298,Hatchback,Manual,1,Maruti Alto K10,2017,VXI,Chennai,Comprehensive,Petrol,60730.0,5,29.0,310000,7
1299,Sedan,Manual,2,Maruti Swift Dzire,2016,LXI,Chennai,Comprehensive,Petrol,44494.0,5,29.0,495000,8
1300,SUV,Automatic,1,Tata Nexon,2019,1.5 Revotorq XMA,Chennai,Comprehensive,Diesel,45673.0,5,29.0,825000,5
1301,Sedan,Manual,1,Hyundai Verna,2017,1.6 SX VTVT,Chennai,Third Party,Petrol,51878.0,5,29.0,774000,7
1302,Hatchback,Automatic,1,Nissan Micra,2017,XV CVT,Chennai,Third Party,Petrol,56747.0,5,29.0,525000,7
1303,Hatchback,Manual,1,Maruti Swift,2018,VXI Optional,Chennai,Comprehensive,Petrol,38000.0,5,29.0,600000,6
1304,Hatchback,Manual,2,Hyundai i20,2016,Asta Option 1.2,Chennai,Zero Dep,Petrol,76457.0,5,29.0,582000,8
1305,Hatchback,Manual,2,Honda Jazz,2017,1.2 VX i VTEC,Chennai,Comprehensive,Petrol,78880.0,5,29.0,551000,7
1306,Sedan,Manual,1,Maruti Swift Dzire,2015,ZXI,Chennai,Comprehensive,Petrol,19593.0,5,29.0,525000,9
1307,Hatchback,Manual,1,Hyundai i20,2016,Asta Option 1.2,Chennai,Zero Dep,Petrol,84429.0,5,29.0,583000,8
1308,Hatchback,Manual,2,Volkswagen Polo,2013,Petrol Comfortline 1.2L,Chennai,Comprehensive,Petrol,119070.0,5,29.0,396000,11
1309,Sedan,Manual,1,Maruti Swift Dzire,2017,VXI,Chennai,Third Party insurance,Petrol,32199.0,5,29.0,590000,7
1310,Hatchback,Manual,1,Tata Tiago,2016,1.2 Revotron XZ,Chennai,Comprehensive,Petrol,85607.0,5,29.0,400000,8
1311,Hatchback,Manual,1,Maruti Baleno,2019,1.2 Alpha,Chennai,Third Party insurance,Petrol,30000.0,5,29.0,700000,5
1312,Hatchback,Manual,1,Renault KWID,2019,RXL,Chennai,Comprehensive,Petrol,9000.0,5,29.0,460000,5
1313,Hatchback,Manual,1,Maruti Alto 800,2019,VXI BSIV,Chennai,Comprehensive,Petrol,31000.0,5,29.0,395000,5
1314,Hatchback,Manual,1,Volkswagen Polo,2013,1.5 TDI Comfortline,Chennai,Comprehensive,Diesel,81488.0,5,29.0,435000,11
1315,Hatchback,Manual,1,Volkswagen Polo,2019,Cup Edition Comfortline,Chennai,Third Party,Petrol,94439.0,5,29.0,666000,5
1316,Hatchback,Manual,3,Maruti Swift,2013,VXI,Chennai,Third Party insurance,Petrol,98481.0,5,29.0,380000,11
1317,Hatchback,Manual,1,Maruti Baleno,2018,1.2 Alpha,Chennai,Third Party insurance,Petrol,20000.0,5,29.0,700000,6
1318,Sedan,Automatic,2,Volkswagen Vento,2016,1.5 TDI Highline AT,Chennai,Comprehensive,Diesel,100894.0,5,29.0,692000,8
1319,Hatchback,Manual,1,Maruti Swift,2016,VDI BSIV,Chennai,Third Party insurance,Diesel,86215.0,5,29.0,590000,8
1320,Hatchback,Manual,2,Volkswagen Polo,2017,1.2 MPI Highline,Chennai,Third Party,Petrol,98115.0,5,29.0,520000,7
1321,Sedan,Manual,1,Maruti Swift Dzire,2019,ZXi,Chennai,Third Party insurance,Petrol,47125.0,5,29.0,695000,5
1322,Hatchback,Manual,1,Maruti Wagon R,2022,ZXI Plus Dual Tone BSVI,Chennai,Third Party,Petrol,4453.0,5,29.0,607000,2
1323,SUV,Manual,1,Tata Punch,2022,Adventure BSVI,Chennai,Third Party,Petrol,9991.0,5,29.0,688000,2
1324,Hatchback,Manual,1,Maruti Wagon R,2021,VXI,Chennai,Comprehensive,Petrol,4564.0,5,29.0,660000,3
1325,Sedan,Manual,1,Honda City,2021,VX MT,Chennai,Comprehensive,Petrol,13000.0,5,29.0,1245000,3
1326,SUV,Manual,2,Honda WR-V,2017,i-VTEC S,Chennai,Comprehensive,Petrol,55450.0,5,29.0,575000,7
1327,Sedan,Manual,1,Hyundai Xcent,2015,1.2 VTVT S,Chennai,Comprehensive,Petrol,86694.0,5,29.0,405000,9
1328,Sedan,Manual,2,Maruti Swift Dzire,2013,LDI,Chennai,Third Party insurance,Diesel,150000.0,5,29.0,300000,11
1329,Sedan,Manual,0,Honda City,2019,V MT,Chennai,Third Party insurance,Petrol,25284.0,5,29.0,925000,5
1330,Hatchback,Manual,1,Toyota Glanza,2021,G,Chennai,Third Party insurance,Petrol,30000.0,5,29.0,750000,3
1331,Sedan,Automatic,2,BMW 3 Series,2015,320d Sport Line,Chennai,Third Party insurance,Diesel,109000.0,5,29.0,1300000,9
1332,SUV,Manual,1,Kia Sonet,2020,HTX Turbo iMT BSVI,Chennai,Comprehensive,Petrol,49218.0,5,29.0,928000,4
1333,Sedan,Manual,1,Honda City,2021,V MT,Chennai,Comprehensive,Petrol,45568.0,5,29.0,950000,3
1334,SUV,Manual,1,Tata Punch,2022,Adventure BSVI,Chennai,Third Party,Petrol,36035.0,5,29.0,702000,2
1335,SUV,Manual,1,Mahindra XUV300,2020,W4 Diesel BSVI,Chennai,Comprehensive,Diesel,45242.0,5,29.0,844999,4
1336,Hatchback,Automatic,1,Tata Tiago,2019,XZA,Chennai,Comprehensive,Petrol,52979.0,5,29.0,513000,5
1337,Sedan,Manual,2,Honda Amaze,2015,VX Diesel,Chennai,Third Party insurance,Diesel,67130.0,5,29.0,570000,9
1338,Hatchback,Manual,1,Maruti Celerio,2014,VXI,Chennai,Comprehensive,Petrol,67558.0,5,29.0,370000,10
1339,Hatchback,Manual,1,Volkswagen Polo,2014,1.2 MPI Highline,Chennai,Comprehensive,Petrol,55664.0,5,29.0,460000,10
1340,Hatchback,Manual,1,Volkswagen Polo,2014,1.2 MPI Highline,Chennai,Third Party insurance,Petrol,55664.0,5,29.0,460000,10
1341,Hatchback,Manual,1,Hyundai i20,2013,Magna 1.4 CRDi,Chennai,Comprehensive,Diesel,109324.0,5,29.0,365000,11
1342,SUV,Manual,1,Renault Duster,2016,110PS Diesel RxZ AWD,Chennai,Comprehensive,Diesel,72000.0,5,29.0,790000,8
1343,Hatchback,Manual,1,Maruti Swift,2013,VDI,Chennai,Comprehensive,Diesel,86630.0,5,29.0,450000,11
1344,Hatchback,Manual,1,Maruti Wagon R,2014,VXI BS IV,Chennai,Comprehensive,Petrol,82476.0,5,29.0,370000,10
1345,Hatchback,Automatic,2,Hyundai Grand i10 Nios,2019,AMT Sportz,Chennai,Third Party,Petrol,27749.0,5,29.0,665000,5
1346,SUV,Automatic,1,Hyundai Venue,2020,SX Plus Turbo DCT DT,Chennai,Third Party,Petrol,21609.0,5,29.0,1036000,4
1347,Hatchback,Manual,2,Ford Freestyle,2019,Ambiente Diesel,Chennai,Comprehensive,Diesel,83556.0,5,29.0,539000,5
1348,SUV,Manual,1,Tata Punch,2022,Creative Kaziranga Edition,Chennai,Third Party,Petrol,31513.0,5,29.0,847000,2
1349,Sedan,Manual,1,Honda City,2016,SV MT,Chennai,Third Party insurance,Petrol,45939.0,5,29.0,755000,8
1350,Hatchback,Manual,1,Tata Tiago,2020,XE BSVI,Chennai,Third Party insurance,Petrol,40531.0,5,29.0,496000,4
1351,SUV,Automatic,1,Maruti Vitara Brezza,2020,ZXI Plus AT,Chennai,Third Party,Petrol,17663.0,5,29.0,1009000,4
1352,Hatchback,Manual,3,Hyundai Grand i10,2013,Sportz,Chennai,Third Party,Petrol,77706.0,5,29.0,339000,11
1353,Sedan,Manual,1,Honda New Accord,2010,2.4 MT,Chennai,Third Party insurance,Petrol,110000.0,5,29.0,519000,14
1354,Sedan,Automatic,1,Audi A4,2012,2.0 TDI Premium Sport Limited Edition,Chennai,Comprehensive,Diesel,80000.0,5,29.0,1450000,12
1355,SUV,Manual,1,Maruti SX4 S Cross,2018,DDiS 200 Delta,Chennai,Third Party insurance,Diesel,72020.0,5,29.0,825000,6
1356,Hatchback,Manual,0,Maruti Alto,2007,LXi,Chennai,Third Party insurance,Petrol,36385.0,5,29.0,165000,17
1357,Hatchback,Automatic,2,Maruti Baleno,2020,1.2 CVT Alpha,Chennai,Comprehensive,Petrol,24500.0,5,29.0,861000,4
1358,Sedan,Manual,1,Maruti Swift Dzire,2020,VXI BSVI,Chennai,Third Party insurance,Petrol,40000.0,5,29.0,610000,4
1359,Hatchback,Manual,1,Tata Tiago,2021,XZ Plus BSVI,Chennai,Comprehensive,Petrol,12060.0,5,29.0,648000,3
1360,Sedan,Manual,1,Maruti Swift Dzire,2009,VDi,Chennai,Third Party insurance,Diesel,150000.0,5,29.0,250000,15
1361,Hatchback,Manual,2,Hyundai EON,2012,D Lite Plus,Chennai,Comprehensive,Petrol,46931.0,5,29.0,265000,12
1362,Hatchback,Manual,1,Volkswagen Polo,2014,Petrol Highline 1.2L,Chennai,Comprehensive,Petrol,60000.0,5,29.0,490000,10
1363,Sedan,Manual,2,Tata Indigo,2009,GLX,Chennai,Third Party insurance,Petrol,80000.0,5,29.0,114000,15
1364,Sedan,Manual,1,Honda Amaze,2014,S i-Dtech,Chennai,Comprehensive,Diesel,44000.0,5,29.0,475000,10
1365,Sedan,Automatic,1,Honda Amaze,2020,VX CVT Petrol,Chennai,Third Party insurance,Petrol,4786.0,5,29.0,973000,4
1366,Hatchback,Manual,1,Hyundai i20,2018,1.2 Asta,Chennai,Comprehensive,Petrol,39024.0,5,29.0,630000,6
1367,SUV,Manual,1,Hyundai Creta,2018,1.6 E Plus,Chennai,Third Party insurance,Petrol,114386.0,5,29.0,827000,6
1368,Hatchback,Manual,2,Hyundai Grand i10,2019,1.2 Kappa Sportz BSIV,Chennai,Comprehensive,Petrol,16561.0,5,29.0,569000,5
1369,Hatchback,Manual,1,Renault KWID,2021,Climber 1.0 MT Opt,Chennai,Comprehensive,Petrol,23328.0,5,29.0,490000,3
1370,Hatchback,Manual,1,Maruti S-Presso,2020,VXI Plus 2019-2022,Chennai,Comprehensive,Petrol,16473.0,5,29.0,485000,4
1371,Hatchback,Manual,2,Honda Brio,2017,1.2 S MT,Chennai,Third Party,Petrol,46375.0,5,29.0,452000,7
1372,Hatchback,Manual,1,Maruti S-Presso,2020,VXI Plus 2019-2022,Chennai,Comprehensive,Petrol,16473.0,5,29.0,485000,4
1373,Hatchback,Automatic,1,Maruti Baleno,2017,1.2 CVT Zeta,Chennai,Comprehensive,Petrol,91799.0,5,29.0,622000,7
1374,Hatchback,Manual,3,Hyundai i20,2016,Sportz 1.2,Chennai,Comprehensive,Petrol,38919.0,5,29.0,554000,8
1375,Hatchback,Manual,1,Maruti Wagon R,2016,VXI,Chennai,Comprehensive,Petrol,70235.0,5,29.0,375000,8
1376,Sedan,Automatic,1,Honda Amaze,2020,VX CVT Petrol,Chennai,Third Party insurance,Petrol,3989.0,5,29.0,967000,4
1377,Sedan,Manual,1,Honda Amaze,2015,S Diesel,Chennai,Comprehensive,Diesel,91773.0,5,29.0,475000,9
1378,Hatchback,Manual,2,Maruti Alto 800,2019,LXI,Chennai,Third Party insurance,Petrol,60000.0,5,29.0,320000,5
1379,Sedan,Manual,1,Honda Amaze,2018,VX Petrol,Chennai,Comprehensive,Petrol,28906.0,5,29.0,695000,6
1380,Hatchback,Manual,1,Maruti Celerio,2016,ZDi,Chennai,Third Party insurance,Diesel,150000.0,5,29.0,350000,8
1381,Hatchback,Manual,1,Maruti Alto 800,2014,LXI,Chennai,Third Party insurance,Petrol,43428.0,5,29.0,260000,10
1382,Hatchback,Manual,1,Chevrolet Beat,2013,Diesel LS,Chennai,Comprehensive,Diesel,67000.0,5,29.0,285000,11
1383,Hatchback,Automatic,1,Maruti Baleno,2017,1.2 CVT Zeta,Chennai,Comprehensive,Petrol,70528.0,5,29.0,616000,7
1384,Hatchback,Manual,1,Hyundai i20,2016,Asta 1.2,Chennai,Third Party insurance,Petrol,35413.0,5,29.0,594000,8
1385,Hatchback,Manual,2,Maruti Alto 800,2018,VXI Optional,Chennai,Third Party insurance,Petrol,40000.0,5,29.0,320000,6
1386,SUV,Automatic,1,Kia Seltos,2019,GTX Plus DCT,Chennai,Zero Dep,Petrol,83129.0,5,29.0,1400000,5
1387,Sedan,Manual,1,Honda City,2016,SV MT,Chennai,Comprehensive,Petrol,87055.0,5,29.0,600000,8
1388,Hatchback,Manual,2,Hyundai Grand i10,2019,1.2 Kappa Sportz BSIV,Chennai,Third Party insurance,Petrol,37218.0,5,29.0,505000,5
1389,SUV,Manual,1,Hyundai Venue,2019,SX Opt Turbo BSIV,Chennai,Third Party insurance,Petrol,60000.0,5,29.0,900000,5
1390,Hatchback,Manual,1,Hyundai i20,2019,Asta Option BSIV,Chennai,Third Party insurance,Petrol,33640.0,5,29.0,730000,5
1391,Hatchback,Manual,1,Ford Freestyle,2020,Titanium,Chennai,Comprehensive,Petrol,23608.0,5,29.0,648000,4
1392,Hatchback,Manual,1,Hyundai i20,2013,Magna,Chennai,Comprehensive,Petrol,22353.0,5,29.0,435000,11
1393,Sedan,Automatic,1,Skoda Rapid,2017,1.5 TDI AT Style BSIV,Chennai,Third Party insurance,Diesel,120000.0,5,29.0,900000,7
1394,Sedan,Manual,1,Honda City,2018,i-VTEC S,Chennai,Comprehensive,Petrol,54241.0,5,29.0,740000,6
1395,Hatchback,Manual,1,Maruti Wagon R,2012,VXI,Chennai,Third Party insurance,Petrol,86173.0,5,29.0,320000,12
1396,Hatchback,Manual,1,Hyundai i10,2011,Magna,Chennai,Comprehensive,Petrol,91143.0,5,29.0,295000,13
1397,Sedan,Manual,1,Honda City,2015,i VTEC SV,Chennai,Third Party insurance,Petrol,108818.0,5,29.0,530000,9
1398,Hatchback,Manual,2,Volkswagen Polo,2011,Diesel Comfortline 1.2L,Chennai,Third Party insurance,Diesel,120000.0,5,29.0,315000,13
1399,Sedan,Automatic,2,Mercedes-Benz C-Class,2008,220 CDI AT,Chennai,Comprehensive,Diesel,107000.0,5,29.0,850000,16
1400,Hatchback,Manual,1,Hyundai i20,2016,Asta 1.2,Chennai,Comprehensive,Petrol,77957.0,5,29.0,576000,8
1401,Sedan,Manual,1,Maruti Ciaz,2017,ZXi,Chennai,Third Party insurance,Petrol,64341.0,5,29.0,675000,7
1402,Hatchback,Manual,1,Hyundai Grand i10,2017,1.2 Kappa Sportz Option,Chennai,Comprehensive,Petrol,33407.0,5,29.0,518000,7
1403,Hatchback,Manual,1,Datsun RediGO,2021,A,Chennai,Comprehensive,Petrol,14811.0,5,29.0,397000,3
1404,Sedan,Manual,1,Skoda Rapid,2017,1.6 MPI Style BSIV,Chennai,Comprehensive,Petrol,37000.0,5,29.0,775000,7
1405,SUV,Manual,2,Jeep Compass,2017,2.0 Longitude BSIV,Chennai,Third Party,Diesel,49326.0,5,29.0,1166000,7
1406,Sedan,Manual,3,Honda New Accord,2009,2.4 Inspire M/T,Chennai,Third Party insurance,Petrol,120000.0,5,29.0,450000,15
1407,Hatchback,Automatic,1,Tata Tiago NRG,2022,XZA AMT BSVI,Chennai,Zero Dep,Petrol,4939.0,5,29.0,732000,2
1408,SUV,Automatic,1,Ford Ecosport,2014,1.5 Ti VCT AT Titanium,Chennai,Comprehensive,Petrol,82620.0,5,29.0,577000,10
1409,Sedan,Manual,2,Skoda Superb,2009,1.8 TSI MT,Chennai,Third Party insurance,Petrol,60000.0,5,29.0,600000,15
1410,Hatchback,Manual,1,Volkswagen Polo,2015,1.5 TDI Highline,Chennai,Third Party insurance,Diesel,86857.0,5,29.0,510000,9
1411,Sedan,Automatic,3,Mercedes-Benz C-Class,2010,220 CDI AT,Chennai,Third Party insurance,Diesel,70000.0,5,29.0,900000,14
1412,Hatchback,Automatic,1,Maruti Wagon R,2022,VXI AT BSVI,Chennai,Third Party,Petrol,14483.0,5,29.0,625000,2
1413,SUV,Manual,1,Hyundai Creta,2022,E Diesel BSVI,Chennai,Comprehensive,Diesel,19000.0,5,29.0,1275000,2
1414,Hatchback,Manual,1,Ford Figo,2016,1.2P Trend MT,Chennai,Comprehensive,Petrol,36202.0,5,29.0,395000,8
1415,Hatchback,Manual,1,Ford Figo,2017,1.5 Sports Edition MT,Chennai,Third Party insurance,Diesel,70000.0,5,29.0,450000,7
1416,SUV,Manual,1,Hyundai Venue,2022,SX Opt Turbo iMT BSVI,Chennai,Third Party insurance,Petrol,20000.0,5,29.0,1085000,2
1417,Hatchback,Manual,1,Datsun RediGO,2021,A,Chennai,Comprehensive,Petrol,24077.0,5,29.0,400000,3
1418,Sedan,Manual,1,Maruti Swift Dzire,2012,VDi,Chennai,Comprehensive,Diesel,81985.0,5,29.0,485000,12
1419,Sedan,Manual,1,Honda City,2017,i VTEC V,Chennai,Third Party insurance,Petrol,91841.0,5,29.0,681000,7
1420,SUV,Automatic,3,Ford Ecosport,2016,1.5 Ti VCT AT Titanium BSIV,Chennai,Third Party insurance,Petrol,64961.0,5,29.0,621000,8
1421,Hatchback,Automatic,1,Maruti Alto K10,2018,VXI AMT,Chennai,Comprehensive,Petrol,20950.0,5,29.0,410000,6
1422,Hatchback,Manual,2,Hyundai i20,2016,Sportz 1.2,Chennai,Comprehensive,Petrol,94348.0,5,29.0,505000,8
1423,SUV,Manual,1,Hyundai Venue,2022,SX Opt Diesel BSVI,Chennai,Comprehensive,Diesel,32000.0,5,29.0,1290000,2
1424,Hatchback,Manual,1,Hyundai i20,2019,Asta Option BSIV,Chennai,Third Party insurance,Petrol,51744.0,5,29.0,708000,5
1425,Sedan,Manual,1,Honda Amaze,2018,S Petrol,Chennai,Comprehensive,Petrol,19516.0,5,29.0,650000,6
1426,Hatchback,Manual,1,Maruti Swift,2021,VXI,Chennai,Comprehensive,Petrol,29093.0,5,29.0,760000,3
1427,Sedan,Automatic,1,Honda Amaze,2018,V CVT Diesel BSIV,Chennai,Third Party insurance,Diesel,54408.0,5,29.0,785000,6
1428,Hatchback,Manual,1,Maruti Baleno,2019,Zeta,Chennai,Comprehensive,Petrol,16000.0,5,29.0,745000,5
1429,Hatchback,Manual,1,Datsun RediGO,2016,T Option,Chennai,Comprehensive,Petrol,56876.0,5,29.0,270000,8
1430,Hatchback,Manual,1,Volkswagen Polo,2014,Diesel Comfortline 1.2L,Chennai,Third Party insurance,Diesel,50000.0,5,29.0,450000,10
1431,Sedan,Manual,2,Honda Amaze,2015,S Petrol,Chennai,Comprehensive,Petrol,84505.0,5,29.0,420000,9
1432,Hatchback,Manual,1,Maruti Wagon R,2020,VXI,Chennai,Comprehensive,Petrol,22305.0,5,29.0,550000,4
1433,Hatchback,Manual,1,Renault KWID,2019,1.0 RXT Optional,Chennai,Comprehensive,Petrol,33573.0,5,29.0,421000,5
1434,Hatchback,Manual,1,Datsun RediGO,2019,T Option,Chennai,Third Party,Petrol,33615.0,5,29.0,303000,5
1435,Hatchback,Automatic,2,Honda Jazz,2018,VX CVT,Chennai,Third Party insurance,Petrol,30000.0,5,29.0,780000,6
1436,Sedan,Manual,1,Tata Tigor,2020,XZ Plus,Chennai,Comprehensive,Petrol,34935.0,5,29.0,643000,4
1437,Hatchback,Automatic,2,Maruti Celerio,2018,ZXI Optional AMT BSIV,Chennai,Comprehensive,Petrol,66511.0,5,29.0,474000,6
1438,Sedan,Manual,1,Maruti Swift Dzire,2017,VXI 1.2,Chennai,Comprehensive,Petrol,68979.0,5,29.0,644000,7
1439,Hatchback,Automatic,2,Maruti Wagon R,2019,AMT VXI,Chennai,Comprehensive,Petrol,45161.0,5,29.0,519000,5
1440,Hatchback,Manual,1,Maruti Baleno,2019,Zeta,Chennai,Third Party insurance,Petrol,20000.0,5,29.0,725000,5
1441,Hatchback,Automatic,1,Maruti Baleno,2018,Alpha CVT,Chennai,Comprehensive,Petrol,32000.0,5,29.0,725000,6
1442,Hatchback,Manual,1,Hyundai i20,2019,Sportz Plus Diesel,Chennai,Third Party insurance,Diesel,40000.0,5,29.0,750000,5
1443,Sedan,Manual,1,Honda City,2020,SV MT,Chennai,Comprehensive,Petrol,29911.0,5,29.0,950000,4
1444,Sedan,Manual,2,Tata Zest,2018,Quadrajet 1.3 75PS XE,Chennai,Third Party insurance,Diesel,100000.0,5,29.0,525000,6
1445,Hatchback,Manual,1,Maruti Swift,2015,VDI BSIV,Chennai,Comprehensive,Diesel,53764.0,5,29.0,550000,9
1446,Hatchback,Manual,1,Hyundai Grand i10,2015,1.2 Kappa Asta,Chennai,Third Party insurance,Petrol,61455.0,5,29.0,500000,9
1447,SUV,Manual,1,Hyundai Creta,2018,1.6 SX,Chennai,Comprehensive,Petrol,106506.0,5,29.0,894999,6
1448,Sedan,Automatic,2,BMW 5 Series,2012,525d,Chennai,Third Party insurance,Diesel,70000.0,5,29.0,1500000,12
1449,Hatchback,Manual,2,Hyundai Grand i10,2015,Sportz,Chennai,Comprehensive,Petrol,108551.0,5,29.0,392000,9
1450,Sedan,Manual,1,Honda Amaze,2014,S i-Dtech,Chennai,Comprehensive,Diesel,54186.0,5,29.0,470000,10
1451,Sedan,Automatic,2,Volkswagen Vento,2020,1.0 TSI Highline Plus AT,Chennai,Third Party,Petrol,38464.0,5,29.0,1023000,4
1452,Hatchback,Manual,1,Maruti Ignis,2017,Delta BSVI,Chennai,Third Party insurance,Petrol,59841.0,5,29.0,500000,7
1453,SUV,Automatic,1,Kia Seltos,2020,HTX IVT,Chennai,Comprehensive,Petrol,27000.0,5,29.0,1425000,4
